SEASON_1,TEAM_ID,TEAM_NAME,BASIC_ZONE,FGA,FGM,FG3M,Points,PPS,eFG,zone_share,league_efg_zone,league_zone_share,efg_vs_league_zone
2011,1610612762,Utah Jazz,Backcourt,16,1,1,3,0.1875,0.09375,2.4279210925644916E-3,4.4776119402985072E-2,2.3478056277251315E-3,4.8973880597014928E-2
2011,1610612762,Utah Jazz,Mid-Range,2091,849,0,1698,0.81205164992826395,0.40602582496413198,0.31729893778452201,0.40033898305084747,0.3101205941099614,5.6868419132845016E-3
2011,1610612762,Utah Jazz,Right Corner 3,128,46,45,137,1.0703125,0.53515625,1.9423368740515933E-2,0.59538409129620162,2.9390121194827819E-2,-6.0227841296201623E-2
2011,1610612763,Memphis Grizzlies,Above the Break 3,646,212,212,636,0.98452012383900933,0.49226006191950467,9.4986031465960893E-2,0.52399479133583182,0.15761835393294987,-3.1734729416327156E-2
2011,1610612763,Memphis Grizzlies,Left Corner 3,123,49,49,147,1.1951219512195121,0.59756097560975607,1.8085575650639611E-2,0.58734939759036142,3.2408728430474418E-2,1.0211578019394651E-2
2011,1610612763,Memphis Grizzlies,Restricted Area,2414,1516,0,3032,1.256006628003314,0.62800331400165699,0.35494780179385382,0.61989893211289093,0.31501644465135836,8.1043818887660546E-3
2011,1610612763,Memphis Grizzlies,Mid-Range,2014,784,0,1568,0.7785501489572989,0.38927507447864945,0.29613292162917221,0.40033898305084747,0.3101205941099614,-1.1063908572198022E-2
2011,1610612763,Memphis Grizzlies,Backcourt,25,0,0,0,0,0,3.675930010292604E-3,4.4776119402985072E-2,2.3478056277251315E-3,-4.4776119402985072E-2
2011,1610612763,Memphis Grizzlies,In The Paint (Non-RA),1447,591,0,1182,0.81686247408431234,0.40843123704215617,0.21276282899573593,0.3898571101592388,0.15309795205270299,1.8574126882917374E-2
2011,1610612763,Memphis Grizzlies,Right Corner 3,132,48,48,144,1.0909090909090908,0.54545454545454541,1.9408910454344949E-2,0.59538409129620162,2.9390121194827819E-2,-4.9929545841656209E-2
2012,1610612737,Atlanta Hawks,Mid-Range,1652,622,0,1244,0.75302663438256656,0.37651331719128328,0.30890052356020942,0.38728655474243079,0.30261468316739554,-1.0773237551147508E-2
2012,1610612737,Atlanta Hawks,Right Corner 3,218,84,84,252,1.1559633027522935,0.57798165137614677,4.0762902019446524E-2,0.56313921936965139,2.9719921838652647E-2,1.4842432006495376E-2
2012,1610612737,Atlanta Hawks,In The Paint (Non-RA),720,299,0,598,0.8305555555555556,0.4152777777777778,0.13462976813762154,0.38086288267969759,0.14852516981483205,3.4414895098080212E-2
2012,1610612737,Atlanta Hawks,Above the Break 3,858,307,307,921,1.0734265734265733,0.53671328671328666,0.16043380703066568,0.51321946209152813,0.16306566173505785,0.02349382462175853
2012,1610612737,Atlanta Hawks,Restricted Area,1646,1016,0,2032,1.2345078979343864,0.61725394896719321,0.30777860882572927,0.60484846158275596,0.32318476474054775,1.2405487384437253E-2
2012,1610612737,Atlanta Hawks,Left Corner 3,246,100,100,300,1.2195121951219512,0.6097560975609756,4.5998504113687361E-2,0.56422569027611047,3.1004001116590678E-2,4.5530407284865126E-2
2012,1610612737,Atlanta Hawks,Backcourt,8,1,1,3,0.375,0.1875,1.4958863126402393E-3,4.9342105263157895E-2,1.8857975869234825E-3,0.13815789473684209
2012,1610612742,Dallas Mavericks,Mid-Range,1630,669,0,1338,0.82085889570552151,0.41042944785276075,0.30118255728011828,0.38728655474243079,0.30261468316739554,2.3142893110329965E-2
2012,1610612742,Dallas Mavericks,Backcourt,10,0,0,0,0,0,1.8477457501847746E-3,4.9342105263157895E-2,1.8857975869234825E-3,-4.9342105263157895E-2
2012,1610612742,Dallas Mavericks,Right Corner 3,180,64,64,192,1.0666666666666667,0.53333333333333333,0.03325942350332594,0.56313921936965139,2.9719921838652647E-2,-2.9805886036318063E-2
2012,1610612742,Dallas Mavericks,Above the Break 3,1117,378,378,1134,1.0152193375111906,0.50760966875559532,0.20639320029563932,0.51321946209152813,0.16306566173505785,-5.6097933359328112E-3
2012,1610612742,Dallas Mavericks,Restricted Area,1451,913,0,1826,1.2584424534803584,0.62922122674017922,0.26810790835181081,0.60484846158275596,0.32318476474054775,0.02437276515742326
2012,1610612742,Dallas Mavericks,In The Paint (Non-RA),867,319,0,638,0.73587081891580164,0.36793540945790082,0.16019955654101994,0.38086288267969759,0.14852516981483205,-0.01292747322179677
2012,1610612742,Dallas Mavericks,Left Corner 3,157,55,55,165,1.0509554140127388,0.52547770700636942,2.9009608277900962E-2,0.56422569027611047,3.1004001116590678E-2,-3.8747983269741049E-2
2012,1610612744,Golden State Warriors,Mid-Range,1703,708,0,1416,0.83147386964180858,0.41573693482090429,0.31287892706228182,0.38728655474243079,0.30261468316739554,2.8450380078473503E-2
2012,1610612744,Golden State Warriors,In The Paint (Non-RA),775,287,0,574,0.74064516129032254,0.37032258064516127,0.14238471431196031,0.38086288267969759,0.14852516981483205,-0.01054030203453632
2012,1610612744,Golden State Warriors,Right Corner 3,193,91,90,272,1.4093264248704662,0.70466321243523311,3.5458386918978506E-2,0.56313921936965139,2.9719921838652647E-2,0.14152399306558172
2012,1610612744,Golden State Warriors,Restricted Area,1613,969,0,1938,1.2014879107253564,0.60074395536267822,0.29634392798089287,0.60484846158275596,0.32318476474054775,-4.1045062200777416E-3
2012,1610612744,Golden State Warriors,Left Corner 3,185,82,82,246,1.3297297297297297,0.66486486486486485,3.3988609222855043E-2,0.56422569027611047,3.1004001116590678E-2,0.10063917458875438
2012,1610612744,Golden State Warriors,Backcourt,13,1,1,3,0.23076923076923078,0.11538461538461539,2.3883887562006247E-3,4.9342105263157895E-2,1.8857975869234825E-3,6.6042510121457496E-2
2012,1610612744,Golden State Warriors,Above the Break 3,961,351,351,1053,1.0957336108220603,0.54786680541103017,0.17655704574683079,0.51321946209152813,0.16306566173505785,3.4647343319502033E-2
2012,1610612749,Milwaukee Bucks,Left Corner 3,138,43,43,129,0.93478260869565222,0.46739130434782611,2.4446412754650131E-2,0.56422569027611047,3.1004001116590678E-2,-9.6834385928284361E-2
2012,1610612749,Milwaukee Bucks,Backcourt,8,0,0,0,0,0,0.00141718334809566,4.9342105263157895E-2,1.8857975869234825E-3,-4.9342105263157895E-2
2012,1610612749,Milwaukee Bucks,Right Corner 3,186,72,72,216,1.1612903225806452,0.58064516129032262,3.2949512843224095E-2,0.56313921936965139,2.9719921838652647E-2,1.7505941920671231E-2
2012,1610612749,Milwaukee Bucks,Mid-Range,1759,693,0,1386,0.78794769755542926,0.39397384877771463,0.31160318866253323,0.38728655474243079,0.30261468316739554,6.6872940352838417E-3
2012,1610612749,Milwaukee Bucks,Above the Break 3,926,315,315,945,1.0205183585313176,0.51025917926565878,0.16403897254207264,0.51321946209152813,0.16306566173505785,-2.9602828258693537E-3
2012,1610612749,Milwaukee Bucks,Restricted Area,1909,1115,0,2230,1.1681508643268728,0.58407543216343638,0.33817537643932682,0.60484846158275596,0.32318476474054775,-2.0773029419319577E-2
2012,1610612749,Milwaukee Bucks,In The Paint (Non-RA),719,258,0,516,0.71766342141863704,0.35883171070931852,0.12736935341009742,0.38086288267969759,0.14852516981483205,-2.2031171970379071E-2
2012,1610612756,Phoenix Suns,Left Corner 3,157,54,54,162,1.0318471337579618,0.51592356687898089,2.8833792470156105E-2,0.56422569027611047,3.1004001116590678E-2,-4.8302123397129582E-2
2012,1610612756,Phoenix Suns,Mid-Range,1772,717,0,1434,0.80925507900677196,0.40462753950338598,0.32543617998163454,0.38728655474243079,0.30261468316739554,1.7340984760955191E-2
2012,1610612756,Phoenix Suns,Above the Break 3,966,332,332,996,1.031055900621118,0.51552795031055898,0.17741046831955923,0.51321946209152813,0.16306566173505785,2.3084882190308464E-3
2012,1610612756,Phoenix Suns,Restricted Area,1548,990,0,1980,1.2790697674418605,0.63953488372093026,0.28429752066115704,0.60484846158275596,0.32318476474054775,0.0346864221381743
2012,1610612756,Phoenix Suns,Backcourt,11,0,0,0,0,0,2.0202020202020202E-3,4.9342105263157895E-2,1.8857975869234825E-3,-4.9342105263157895E-2
2012,1610612756,Phoenix Suns,Right Corner 3,161,58,58,174,1.0807453416149069,0.54037267080745344,2.9568411386593205E-2,0.56313921936965139,2.9719921838652647E-2,-2.2766548562197952E-2
2012,1610612756,Phoenix Suns,In The Paint (Non-RA),830,344,0,688,0.82891566265060246,0.41445783132530123,0.15243342516069788,0.38086288267969759,0.14852516981483205,3.3594948645603639E-2
2012,1610612758,Sacramento Kings,Restricted Area,2107,1259,0,2518,1.1950640721404842,0.59753203607024208,0.36887254901960786,0.60484846158275596,0.32318476474054775,-0.00731642551251388
2012,1610612758,Sacramento Kings,Mid-Range,1343,480,0,960,0.71481757259865975,0.35740878629932987,0.23511904761904762,0.38728655474243079,0.30261468316739554,-2.9877768443100916E-2
2012,1610612758,Sacramento Kings,Right Corner 3,189,66,66,198,1.0476190476190477,0.52380952380952384,3.3088235294117647E-2,0.56313921936965139,2.9719921838652647E-2,-3.9329695560127553E-2
2012,1610612758,Sacramento Kings,Backcourt,12,1,1,3,0.25,0.125,2.1008403361344537E-3,4.9342105263157895E-2,1.8857975869234825E-3,7.5657894736842105E-2
2012,1610612758,Sacramento Kings,Left Corner 3,172,58,58,174,1.0116279069767442,0.5058139534883721,3.0112044817927171E-2,0.56422569027611047,3.1004001116590678E-2,-5.8411736787738366E-2
2012,1610612758,Sacramento Kings,In The Paint (Non-RA),961,340,0,680,0.70759625390218517,0.35379812695109258,0.16824229691876752,0.38086288267969759,0.14852516981483205,-2.7064755728605006E-2
2012,1610612758,Sacramento Kings,Above the Break 3,928,286,286,858,0.92456896551724133,0.46228448275862066,0.16246498599439776,0.51321946209152813,0.16306566173505785,-5.0934979332907471E-2
2012,1610612759,San Antonio Spurs,In The Paint (Non-RA),937,386,0,772,0.82390608324439696,0.41195304162219848,0.17151748123741534,0.38086288267969759,0.14852516981483205,0.03109015894250089
2012,1610612759,San Antonio Spurs,Left Corner 3,234,96,96,288,1.2307692307692308,0.61538461538461542,4.2833607907743002E-2,0.56422569027611047,3.1004001116590678E-2,5.1158925108504949E-2
2012,1610612759,San Antonio Spurs,Above the Break 3,946,362,362,1086,1.1479915433403804,0.57399577167019022,0.17316492769540545,0.51321946209152813,0.16306566173505785,6.0776309578662091E-2
2012,1610612759,San Antonio Spurs,Restricted Area,1729,1107,0,2214,1.2805089647194909,0.64025448235974547,0.3164927695405455,0.60484846158275596,0.32318476474054775,3.5406020776989511E-2
2012,1610612759,San Antonio Spurs,Backcourt,6,0,0,0,0,0,1.0982976386600769E-3,4.9342105263157895E-2,1.8857975869234825E-3,-4.9342105263157895E-2
2012,1610612759,San Antonio Spurs,Mid-Range,1392,566,0,1132,0.81321839080459768,0.40660919540229884,0.25480505216913785,0.38728655474243079,0.30261468316739554,1.9322640659868051E-2
2012,1610612759,San Antonio Spurs,Right Corner 3,219,94,94,282,1.2876712328767124,0.64383561643835618,4.0087863811092805E-2,0.56313921936965139,2.9719921838652647E-2,8.0696397068704795E-2
2012,1610612760,Oklahoma City Thunder,Right Corner 3,134,57,57,171,1.2761194029850746,0.63805970149253732,2.5626314782941289E-2,0.56313921936965139,2.9719921838652647E-2,7.4920482122885934E-2
2012,1610612760,Oklahoma City Thunder,Backcourt,9,0,0,0,0,0,1.7211703958691911E-3,4.9342105263157895E-2,1.8857975869234825E-3,-4.9342105263157895E-2
2012,1610612760,Oklahoma City Thunder,In The Paint (Non-RA),738,282,0,564,0.76422764227642281,0.38211382113821141,0.14113597246127366,0.38086288267969759,0.14852516981483205,1.2509384585138172E-3
2012,1610612760,Oklahoma City Thunder,Restricted Area,1717,1100,0,2200,1.2813046010483402,0.6406523005241701,0.32836106330082232,0.60484846158275596,0.32318476474054775,3.5803838941414146E-2
2012,1610612760,Oklahoma City Thunder,Left Corner 3,121,47,47,141,1.165289256198347,0.5826446280991735,2.3140179766685792E-2,0.56422569027611047,3.1004001116590678E-2,1.8418937823063031E-2
2012,1610612760,Oklahoma City Thunder,Mid-Range,1455,608,0,1216,0.8357388316151203,0.41786941580756015,0.27825588066551921,0.38728655474243079,0.30261468316739554,3.0582861065129363E-2
2012,1610612760,Oklahoma City Thunder,Above the Break 3,1055,368,368,1104,1.0464454976303317,0.52322274881516584,0.20175941862688851,0.51321946209152813,0.16306566173505785,1.0003286723637705E-2
2012,1610612765,Detroit Pistons,Right Corner 3,100,31,31,93,0.93000000000000005,0.46500000000000002,0.0191131498470948,0.56313921936965139,2.9719921838652647E-2,-9.8139219369651365E-2
2012,1610612765,Detroit Pistons,Restricted Area,1859,1057,0,2114,1.1371705217859065,0.56858526089295325,0.35531345565749234,0.60484846158275596,0.32318476474054775,-0.03626320068980271
2012,1610612765,Detroit Pistons,Left Corner 3,133,55,55,165,1.2406015037593985,0.62030075187969924,2.5420489296636085E-2,0.56422569027611047,3.1004001116590678E-2,5.6075061603588772E-2
2012,1610612765,Detroit Pistons,Mid-Range,1647,607,0,1214,0.73709775349119611,0.36854887674559805,0.31479357798165136,0.38728655474243079,0.30261468316739554,-1.8737677996832736E-2
2012,1610612765,Detroit Pistons,In The Paint (Non-RA),810,310,0,620,0.76543209876543206,0.38271604938271603,0.15481651376146788,0.38086288267969759,0.14852516981483205,1.8531667030184384E-3
2012,1610612765,Detroit Pistons,Above the Break 3,669,231,231,693,1.0358744394618835,0.51793721973094176,0.12786697247706422,0.51321946209152813,0.16306566173505785,4.7177576394136223E-3
2012,1610612765,Detroit Pistons,Backcourt,14,0,0,0,0,0,2.675840978593272E-3,4.9342105263157895E-2,1.8857975869234825E-3,-4.9342105263157895E-2
2013,1610612744,Golden State Warriors,In The Paint (Non-RA),1140,433,0,866,0.75964912280701757,0.37982456140350879,0.16666666666666666,0.38451828602620086,0.14541197247729179,-4.6937246226920748E-3
2013,1610612744,Golden State Warriors,Right Corner 3,187,91,91,273,1.4598930481283423,0.72994652406417115,2.7339181286549708E-2,0.58982082174853256,3.2116440700668221E-2,0.14012570231563859
2013,1610612744,Golden State Warriors,Mid-Range,2188,900,0,1800,0.82266910420475325,0.41133455210237663,0.31988304093567249,0.3926913441830317,0.28317929943099229,1.8643207919344928E-2
2013,1610612744,Golden State Warriors,Left Corner 3,193,83,83,249,1.2901554404145077,0.64507772020725385,2.8216374269005848E-2,0.57950680272108845,3.5003646213147201E-2,6.5570917486165392E-2
2013,1610612744,Golden State Warriors,Backcourt,21,1,1,3,0.14285714285714285,7.1428571428571425E-2,3.0701754385964912E-3,2.8571428571428571E-2,2.0835503698301908E-3,4.2857142857142858E-2
2013,1610612744,Golden State Warriors,Above the Break 3,1231,483,483,1449,1.1770917952883835,0.58854589764419174,0.17997076023391814,0.5264679905410411,0.17412032007302347,6.2077907103150642E-2
2013,1610612744,Golden State Warriors,Restricted Area,1880,1139,0,2278,1.2117021276595745,0.60585106382978726,0.27485380116959063,0.60464202011038026,0.32808477073504683,1.2090437194069992E-3
2013,1610612746,Los Angeles Clippers,In The Paint (Non-RA),928,398,0,796,0.85775862068965514,0.42887931034482757,0.14047835301241296,0.38451828602620086,0.14541197247729179,4.4361024318626707E-2
2013,1610612746,Los Angeles Clippers,Restricted Area,2195,1444,0,2888,1.3157175398633258,0.65785876993166292,0.33227369058431727,0.60464202011038026,0.32808477073504683,5.3216749821282661E-2
2013,1610612746,Los Angeles Clippers,Backcourt,9,0,0,0,0,0,1.3623978201634877E-3,2.8571428571428571E-2,2.0835503698301908E-3,-2.8571428571428571E-2
2013,1610612746,Los Angeles Clippers,Mid-Range,1733,691,0,1382,0.7974610502019619,0.39873052510098095,0.26233726914925826,0.3926913441830317,0.28317929943099229,6.0391809179492495E-3
2013,1610612746,Los Angeles Clippers,Left Corner 3,306,111,111,333,1.088235294117647,0.54411764705882348,0.04632152588555858,0.57950680272108845,3.5003646213147201E-2,-3.5389155662264971E-2
2013,1610612746,Los Angeles Clippers,Above the Break 3,1140,396,396,1188,1.0421052631578946,0.52105263157894732,0.17257039055404177,0.5264679905410411,0.17412032007302347,-5.4153589620937748E-3
2013,1610612746,Los Angeles Clippers,Right Corner 3,295,120,120,360,1.2203389830508475,0.61016949152542377,4.4656372994247656E-2,0.58982082174853256,3.2116440700668221E-2,2.0348669776891204E-2
2013,1610612750,Minnesota Timberwolves,In The Paint (Non-RA),781,260,0,520,0.66581306017925734,0.33290653008962867,0.1165323783945091,0.38451828602620086,0.14541197247729179,-0.05161175593657219
2013,1610612750,Minnesota Timberwolves,Left Corner 3,205,75,75,225,1.0975609756097562,0.54878048780487809,3.0587884213667562E-2,0.57950680272108845,3.5003646213147201E-2,-3.0726314916210362E-2
2013,1610612750,Minnesota Timberwolves,Backcourt,10,0,0,0,0,0,1.4920919128618322E-3,2.8571428571428571E-2,2.0835503698301908E-3,-2.8571428571428571E-2
2013,1610612750,Minnesota Timberwolves,Mid-Range,2038,812,0,1624,0.79685966633954852,0.39842983316977426,0.3040883318412414,0.3926913441830317,0.28317929943099229,5.7384889867425626E-3
